map_id,metric,age,count,min,median,mean,max,range,std,cv
10,map_uncertainty,2,68,0.05900000000000005,0.05910000000000004,0.0590529411764706,0.05910000000000004,9.999999999998899e-05,4.991341984845665e-05,0.0008452317336624792
10,map_uncertainty,3,66,0.08713300000000002,0.08713300000000002,0.08718884848484859,0.08732700000000004,0.00019400000000002748,8.783821947613016e-05,0.0010074478675033127
10,map_uncertainty,4,63,0.10482384000000011,0.11442492000000004,0.114290255873016,0.11470719000000007,0.009883349999999957,0.0012112450313369748,0.010597972872532089
10,map_uncertainty,5,60,0.13140340230000014,0.14090090510000008,0.14050874782166686,0.1412659743000001,0.009862571999999958,0.001698396498388844,0.012087478713741311
10,map_uncertainty,6,57,0.14860192696599994,0.16631970436900012,0.16586430069315813,0.16702799507100008,0.018426068105000137,0.0026196923205065825,0.0157941902480444
10,map_uncertainty,7,52,0.1738835200570401,0.19115832992587012,0.1905369715048872,0.19201715521887008,0.018133635161829975,0.002710841458960369,0.014227377697618318
10,map_uncertainty,8,46,0.19657642306713852,0.2150069169576585,0.21418045951712264,0.21625664056230398,0.019680217495165464,0.003283759317515366,0.015331740929675455
10,map_uncertainty,9,44,0.22017048508106984,0.23815246037894988,0.23675283801423327,0.23976894134543492,0.01959845626436507,0.0042798049863486155,0.018077101090933148
10,map_uncertainty,10,40,0.24307177552469672,0.2606941392967922,0.25907707698527643,0.26187050408157797,0.01879872855688125,0.004357212210069366,0.016818208159408057
10,spatial_mse,0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,spatial_mse,1,70,0.04,0.08,0.07400000000000005,0.08,0.04,0.010875923606099595,0.1469719406229674
10,spatial_mse,2,68,0.11099999999999999,0.16,0.15183088235294115,0.1632,0.052200000000000024,0.01406996443568545,0.09266866014108294
10,spatial_mse,3,66,0.18603199999999998,0.24190250000000002,0.23035551515151498,0.2496,0.06356800000000001,0.018017176233571915,0.0782146510437192
10,spatial_mse,4,63,0.23448177999999997,0.31997494,0.30908627000000005,0.3392,0.10471822000000003,0.02464903381012527,0.07974807101630643
10,spatial_mse,5,60,0.3181239079,0.3910133547,0.38882393427833317,0.43199999720000004,0.11387608930000004,0.02920385656290051,0.07510817619060306
10,spatial_mse,6,57,0.38104457731999997,0.47183419391400006,0.4689885921562455,0.5279998193569999,0.14695524203699994,0.03582264644489814,0.07638276718032339
10,spatial_mse,7,52,0.46455605353445,0.5508280604201099,0.5500907396041003,0.6271871645615799,0.16263111102712985,0.04220541425976316,0.07672445875045697
10,spatial_mse,8,46,0.5105074224271897,0.6403088490112578,0.6318532927953983,0.7287772748069596,0.21826985237976992,0.051351638422353234,0.08127145811833494
10,spatial_mse,9,44,0.588139829717987,0.724498758801899,0.7117140698410293,0.8009397179024967,0.2127998881845098,0.05748769854341601,0.08077358728661448
10,spatial_mse,10,40,0.6690636140083681,0.8129575788286931,0.7965244517486794,0.8763633668340607,0.20729975282569257,0.05880343859125712,0.07382502629035533
10,spatial_mae,0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,spatial_mae,1,70,0.03414213562373095,0.0482842712474619,0.04611095647094815,0.0482842712474619,0.014142135623730949,0.0037652811308112604,0.08165697307067457
