model,start_x,start_y,threshold,reached,first_passage_step,actual_update_step,fallback_used
88,4,3,14,1,3,3,0
88,4,3,15,1,3,3,0
88,4,3,16,1,3,3,0
88,4,3,17,1,4,4,0
88,4,3,18,1,4,4,0
88,4,3,19,0,,10,1
88,4,4,1,1,1,1,0
88,4,4,2,1,1,1,0
88,4,4,3,1,1,1,0
88,4,4,4,1,1,1,0
88,4,4,5,1,1,1,0
88,4,4,6,1,1,1,0
88,4,4,7,1,2,2,0
88,4,4,8,1,2,2,0
88,4,4,9,1,2,2,0
88,4,4,10,1,2,2,0
88,4,4,11,1,2,2,0
88,4,4,12,1,3,3,0
88,4,4,13,1,3,3,0
88,4,4,14,1,3,3,0
88,4,4,15,1,4,4,0
88,4,4,16,1,4,4,0
88,4,4,17,1,4,4,0
88,4,4,18,1,4,4,0
88,4,4,19,0,,10,1
88,4,6,1,1,1,1,0
88,4,6,2,1,1,1,0
88,4,6,3,1,1,1,0
88,4,6,4,1,1,1,0
88,4,6,5,1,1,1,0
88,4,6,6,1,1,1,0
88,4,6,7,1,2,2,0
88,4,6,8,1,2,2,0
88,4,6,9,1,2,2,0
88,4,6,10,1,2,2,0
88,4,6,11,1,2,2,0
88,4,6,12,1,3,3,0
88,4,6,13,1,3,3,0
88,4,6,14,1,3,3,0
88,4,6,15,1,4,4,0
88,4,6,16,1,4,4,0
88,4,6,17,1,5,5,0
88,4,6,18,1,6,6,0
88,4,6,19,0,,10,1
88,4,8,1,1,1,1,0
88,4,8,2,1,1,1,0
88,4,8,3,1,1,1,0
88,4,8,4,1,1,1,0
88,4,8,5,1,1,1,0
88,4,8,6,1,1,1,0
88,4,8,7,1,2,2,0
88,4,8,8,1,2,2,0
88,4,8,9,1,2,2,0
88,4,8,10,1,2,2,0
88,4,8,11,1,3,3,0
88,4,8,12,1,3,3,0
88,4,8,13,1,4,4,0
88,4,8,14,1,4,4,0
88,4,8,15,1,5,5,0
88,4,8,16,1,6,6,0
88,4,8,17,0,,10,1
88,4,8,18,0,,10,1
88,4,8,19,0,,10,1
88,4,9,1,1,1,1,0
88,4,9,2,1,1,1,0
88,4,9,3,1,1,1,0
88,4,9,4,1,1,1,0
88,4,9,5,1,1,1,0
88,4,9,6,1,2,2,0
88,4,9,7,1,2,2,0
88,4,9,8,1,2,2,0
88,4,9,9,1,2,2,0
88,4,9,10,1,2,2,0
88,4,9,11,1,3,3,0
88,4,9,12,1,3,3,0
88,4,9,13,1,3,3,0
88,4,9,14,1,4,4,0
88,4,9,15,1,4,4,0
88,4,9,16,1,5,5,0
88,4,9,17,1,6,6,0
88,4,9,18,1,7,7,0
88,4,9,19,0,,10,1
88,5,0,1,1,1,1,0
88,5,0,2,1,1,1,0
88,5,0,3,1,1,1,0
88,5,0,4,1,1,1,0
88,5,0,5,1,1,1,0
88,5,0,6,1,2,2,0
88,5,0,7,1,2,2,0
88,5,0,8,1,2,2,0
88,5,0,9,1,2,2,0
88,5,0,10,1,3,3,0
88,5,0,11,1,3,3,0
88,5,0,12,1,3,3,0
88,5,0,13,1,3,3,0
88,5,0,14,1,4,4,0
88,5,0,15,1,4,4,0
88,5,0,16,1,4,4,0
88,5,0,17,1,4,4,0
88,5,0,18,1,5,5,0
88,5,0,19,0,,10,1
88,5,1,1,1,1,1,0
88,5,1,2,1,1,1,0
88,5,1,3,1,1,1,0
88,5,1,4,1,1,1,0
88,5,1,5,1,1,1,0
88,5,1,6,1,1,1,0
88,5,1,7,1,2,2,0
88,5,1,8,1,2,2,0
88,5,1,9,1,2,2,0
88,5,1,10,1,2,2,0
88,5,1,11,1,3,3,0
88,5,1,12,1,3,3,0
88,5,1,13,1,3,3,0
88,5,1,14,1,3,3,0
88,5,1,15,1,4,4,0
88,5,1,16,1,4,4,0
88,5,1,17,1,4,4,0
88,5,1,18,1,4,4,0
88,5,1,19,0,,10,1
88,5,3,1,1,1,1,0
88,5,3,2,1,1,1,0
88,5,3,3,1,1,1,0
88,5,3,4,1,1,1,0
88,5,3,5,1,1,1,0
88,5,3,6,1,1,1,0
88,5,3,7,1,2,2,0
88,5,3,8,1,2,2,0
88,5,3,9,1,2,2,0
88,5,3,10,1,2,2,0
88,5,3,11,1,2,2,0
88,5,3,12,1,2,2,0
88,5,3,13,1,3,3,0
88,5,3,14,1,3,3,0
88,5,3,15,1,3,3,0
88,5,3,16,1,4,4,0
88,5,3,17,1,4,4,0
88,5,3,18,1,5,5,0
88,5,3,19,0,,10,1
88,5,4,1,1,1,1,0
88,5,4,2,1,1,1,0
88,5,4,3,1,1,1,0
88,5,4,4,1,1,1,0
88,5,4,5,1,1,1,0
88,5,4,6,1,1,1,0
88,5,4,7,1,2,2,0
88,5,4,8,1,2,2,0
88,5,4,9,1,2,2,0
88,5,4,10,1,2,2,0
88,5,4,11,1,3,3,0
88,5,4,12,1,3,3,0
88,5,4,13,1,3,3,0
88,5,4,14,1,3,3,0
88,5,4,15,1,3,3,0
88,5,4,16,1,4,4,0
88,5,4,17,1,4,4,0
88,5,4,18,1,5,5,0
88,5,4,19,0,,10,1
88,5,5,1,1,1,1,0
88,5,5,2,1,1,1,0
88,5,5,3,1,1,1,0
88,5,5,4,1,1,1,0
88,5,5,5,1,1,1,0
88,5,5,6,1,1,1,0
88,5,5,7,1,2,2,0
88,5,5,8,1,2,2,0
88,5,5,9,1,2,2,0
88,5,5,10,1,2,2,0
88,5,5,11,1,3,3,0
88,5,5,12,1,3,3,0
88,5,5,13,1,3,3,0
88,5,5,14,1,4,4,0
88,5,5,15,1,4,4,0
88,5,5,16,1,4,4,0
88,5,5,17,1,5,5,0
88,5,5,18,1,5,5,0
88,5,5,19,0,,10,1
88,5,6,1,1,1,1,0
88,5,6,2,1,1,1,0
88,5,6,3,1,1,1,0
88,5,6,4,1,1,1,0
88,5,6,5,1,1,1,0
88,5,6,6,1,1,1,0
88,5,6,7,1,2,2,0
88,5,6,8,1,2,2,0
88,5,6,9,1,2,2,0
88,5,6,10,1,3,3,0
88,5,6,11,1,3,3,0
88,5,6,12,1,3,3,0
88,5,6,13,1,3,3,0
88,5,6,14,1,4,4,0
88,5,6,15,1,4,4,0
88,5,6,16,1,5,5,0
88,5,6,17,1,5,5,0
88,5,6,18,1,6,6,0
88,5,6,19,0,,10,1
88,5,7,1,1,1,1,0
88,5,7,2,1,1,1,0
88,5,7,3,1,1,1,0
88,5,7,4,1,1,1,0
88,5,7,5,1,1,1,0
88,5,7,6,1,2,2,0
88,5,7,7,1,2,2,0
88,5,7,8,1,2,2,0
88,5,7,9,1,2,2,0
88,5,7,10,1,2,2,0
88,5,7,11,1,3,3,0
88,5,7,12,1,3,3,0
88,5,7,13,1,4,4,0
88,5,7,14,1,4,4,0
88,5,7,15,1,5,5,0
88,5,7,16,1,5,5,0
88,5,7,17,1,6,6,0
88,5,7,18,0,,10,1
88,5,7,19,0,,10,1
88,5,8,1,1,1,1,0
88,5,8,2,1,1,1,0
88,5,8,3,1,1,1,0
88,5,8,4,1,1,1,0
88,5,8,5,1,1,1,0
88,5,8,6,1,1,1,0
88,5,8,7,1,2,2,0
88,5,8,8,1,2,2,0
88,5,8,9,1,2,2,0
88,5,8,10,1,3,3,0
88,5,8,11,1,3,3,0
88,5,8,12,1,4,4,0
88,5,8,13,1,4,4,0
88,5,8,14,1,5,5,0
88,5,8,15,1,5,5,0
88,5,8,16,0,,10,1
88,5,8,17,0,,10,1
88,5,8,18,0,,10,1
88,5,8,19,0,,10,1
88,5,9,1,1,1,1,0
88,5,9,2,1,1,1,0
88,5,9,3,1,1,1,0
88,5,9,4,1,1,1,0
88,5,9,5,1,1,1,0
88,5,9,6,1,2,2,0
88,5,9,7,1,2,2,0
88,5,9,8,1,2,2,0
88,5,9,9,1,2,2,0
88,5,9,10,1,2,2,0
88,5,9,11,1,3,3,0
88,5,9,12,1,3,3,0
88,5,9,13,1,4,4,0
88,5,9,14,1,4,4,0
88,5,9,15,1,5,5,0
88,5,9,16,1,5,5,0
88,5,9,17,1,6,6,0
88,5,9,18,0,,10,1
88,5,9,19,0,,10,1
88,6,0,1,1,1,1,0
88,6,0,2,1,1,1,0
88,6,0,3,1,1,1,0
88,6,0,4,1,1,1,0
88,6,0,5,1,1,1,0
88,6,0,6,1,2,2,0
88,6,0,7,1,2,2,0
88,6,0,8,1,2,2,0
88,6,0,9,1,2,2,0
88,6,0,10,1,2,2,0
88,6,0,11,1,3,3,0
88,6,0,12,1,3,3,0
88,6,0,13,1,4,4,0
88,6,0,14,1,4,4,0
88,6,0,15,1,4,4,0
88,6,0,16,1,5,5,0
88,6,0,17,1,5,5,0
88,6,0,18,1,5,5,0
88,6,0,19,0,,10,1
88,6,2,1,1,1,1,0
88,6,2,2,1,1,1,0
88,6,2,3,1,1,1,0
88,6,2,4,1,1,1,0
88,6,2,5,1,1,1,0
88,6,2,6,1,1,1,0
88,6,2,7,1,2,2,0
88,6,2,8,1,2,2,0
88,6,2,9,1,2,2,0
88,6,2,10,1,2,2,0
88,6,2,11,1,2,2,0
88,6,2,12,1,2,2,0
88,6,2,13,1,3,3,0
88,6,2,14,1,3,3,0
88,6,2,15,1,3,3,0
88,6,2,16,1,4,4,0
88,6,2,17,1,5,5,0
88,6,2,18,1,6,6,0
88,6,2,19,0,,10,1
88,6,3,1,1,1,1,0
88,6,3,2,1,1,1,0
88,6,3,3,1,1,1,0
88,6,3,4,1,1,1,0
88,6,3,5,1,1,1,0
88,6,3,6,1,1,1,0
88,6,3,7,1,2,2,0
88,6,3,8,1,2,2,0
88,6,3,9,1,2,2,0
88,6,3,10,1,2,2,0
88,6,3,11,1,2,2,0
88,6,3,12,1,3,3,0
88,6,3,13,1,3,3,0
88,6,3,14,1,3,3,0
88,6,3,15,1,3,3,0
88,6,3,16,1,4,4,0
88,6,3,17,1,5,5,0
88,6,3,18,1,6,6,0
88,6,3,19,0,,10,1
88,6,4,1,1,1,1,0
88,6,4,2,1,1,1,0
88,6,4,3,1,1,1,0
88,6,4,4,1,1,1,0
88,6,4,5,1,1,1,0
88,6,4,6,1,1,1,0
88,6,4,7,1,2,2,0
88,6,4,8,1,2,2,0
88,6,4,9,1,2,2,0
88,6,4,10,1,2,2,0
88,6,4,11,1,2,2,0
88,6,4,12,1,3,3,0
88,6,4,13,1,3,3,0
88,6,4,14,1,3,3,0
88,6,4,15,1,4,4,0
88,6,4,16,1,4,4,0
88,6,4,17,1,5,5,0
88,6,4,18,1,6,6,0
88,6,4,19,0,,10,1
88,6,7,1,1,1,1,0
88,6,7,2,1,1,1,0
88,6,7,3,1,1,1,0
88,6,7,4,1,1,1,0
88,6,7,5,1,1,1,0
88,6,7,6,1,2,2,0
88,6,7,7,1,2,2,0
88,6,7,8,1,2,2,0
88,6,7,9,1,2,2,0
88,6,7,10,1,3,3,0
88,6,7,11,1,3,3,0
88,6,7,12,1,4,4,0
88,6,7,13,1,4,4,0
88,6,7,14,1,5,5,0
88,6,7,15,1,5,5,0
88,6,7,16,0,,10,1
88,6,7,17,0,,10,1
88,6,7,18,0,,10,1
88,6,7,19,0,,10,1
88,6,8,1,1,1,1,0
88,6,8,2,1,1,1,0
88,6,8,3,1,1,1,0
88,6,8,4,1,1,1,0
88,6,8,5,1,1,1,0
88,6,8,6,1,1,1,0
88,6,8,7,1,2,2,0
88,6,8,8,1,2,2,0
88,6,8,9,1,3,3,0
88,6,8,10,1,3,3,0
88,6,8,11,1,4,4,0
88,6,8,12,1,4,4,0
88,6,8,13,0,,10,1
88,6,8,14,0,,10,1
88,6,8,15,0,,10,1
88,6,8,16,0,,10,1
88,6,8,17,0,,10,1
88,6,8,18,0,,10,1
88,6,8,19,0,,10,1
88,7,0,1,1,1,1,0
88,7,0,2,1,1,1,0
88,7,0,3,1,1,1,0
88,7,0,4,1,1,1,0
88,7,0,5,1,1,1,0
88,7,0,6,1,2,2,0
88,7,0,7,1,2,2,0
88,7,0,8,1,2,2,0
88,7,0,9,1,2,2,0
88,7,0,10,1,2,2,0
88,7,0,11,1,3,3,0
88,7,0,12,1,3,3,0
88,7,0,13,1,4,4,0
88,7,0,14,1,5,5,0
88,7,0,15,1,5,5,0
88,7,0,16,1,5,5,0
88,7,0,17,1,6,6,0
88,7,0,18,1,6,6,0
88,7,0,19,0,,10,1
88,7,1,1,1,1,1,0
88,7,1,2,1,1,1,0
88,7,1,3,1,1,1,0
88,7,1,4,1,1,1,0
88,7,1,5,1,2,2,0
88,7,1,6,1,2,2,0
88,7,1,7,1,2,2,0
88,7,1,8,1,2,2,0
88,7,1,9,1,2,2,0
88,7,1,10,1,3,3,0
88,7,1,11,1,3,3,0
88,7,1,12,1,3,3,0
88,7,1,13,1,3,3,0
88,7,1,14,1,4,4,0
88,7,1,15,1,5,5,0
88,7,1,16,1,6,6,0
88,7,1,17,1,6,6,0
88,7,1,18,1,6,6,0
88,7,1,19,0,,10,1
88,7,3,1,1,1,1,0
88,7,3,2,1,1,1,0
88,7,3,3,1,1,1,0
88,7,3,4,1,1,1,0
88,7,3,5,1,1,1,0
88,7,3,6,1,1,1,0
88,7,3,7,1,2,2,0
88,7,3,8,1,2,2,0
88,7,3,9,1,2,2,0
88,7,3,10,1,2,2,0
88,7,3,11,1,2,2,0
88,7,3,12,1,2,2,0
88,7,3,13,1,3,3,0
88,7,3,14,1,3,3,0
88,7,3,15,1,4,4,0
88,7,3,16,1,5,5,0
88,7,3,17,1,6,6,0
88,7,3,18,1,7,7,0
88,7,3,19,0,,10,1
88,7,4,1,1,1,1,0
88,7,4,2,1,1,1,0
88,7,4,3,1,1,1,0
88,7,4,4,1,1,1,0
88,7,4,5,1,1,1,0
88,7,4,6,1,1,1,0
88,7,4,7,1,2,2,0
88,7,4,8,1,2,2,0
88,7,4,9,1,2,2,0
88,7,4,10,1,2,2,0
88,7,4,11,1,2,2,0
88,7,4,12,1,3,3,0
88,7,4,13,1,3,3,0
88,7,4,14,1,4,4,0
88,7,4,15,1,4,4,0
88,7,4,16,1,5,5,0
88,7,4,17,1,6,6,0
88,7,4,18,1,7,7,0
88,7,4,19,0,,10,1
88,7,5,1,1,1,1,0
88,7,5,2,1,1,1,0
88,7,5,3,1,1,1,0
88,7,5,4,1,1,1,0
88,7,5,5,1,1,1,0
88,7,5,6,1,1,1,0
88,7,5,7,1,2,2,0
88,7,5,8,1,2,2,0
88,7,5,9,1,2,2,0
88,7,5,10,1,2,2,0
88,7,5,11,1,3,3,0
88,7,5,12,1,3,3,0
88,7,5,13,1,4,4,0
88,7,5,14,1,4,4,0
88,7,5,15,1,5,5,0
88,7,5,16,1,5,5,0
88,7,5,17,1,6,6,0
88,7,5,18,0,,10,1
88,7,5,19,0,,10,1
88,7,6,1,1,1,1,0
88,7,6,2,1,1,1,0
88,7,6,3,1,1,1,0
88,7,6,4,1,1,1,0
88,7,6,5,1,1,1,0
88,7,6,6,1,1,1,0
88,7,6,7,1,2,2,0
88,7,6,8,1,2,2,0
88,7,6,9,1,2,2,0
88,7,6,10,1,3,3,0
88,7,6,11,1,3,3,0
88,7,6,12,1,4,4,0
88,7,6,13,1,4,4,0
88,7,6,14,1,5,5,0
88,7,6,15,1,5,5,0
88,7,6,16,0,,10,1
88,7,6,17,0,,10,1
88,7,6,18,0,,10,1
88,7,6,19,0,,10,1
88,7,7,1,1,1,1,0
88,7,7,2,1,1,1,0
88,7,7,3,1,1,1,0
88,7,7,4,1,1,1,0
88,7,7,5,1,1,1,0
88,7,7,6,1,2,2,0
88,7,7,7,1,2,2,0
88,7,7,8,1,2,2,0
88,7,7,9,1,3,3,0
88,7,7,10,1,3,3,0
88,7,7,11,1,4,4,0
88,7,7,12,1,4,4,0
88,7,7,13,0,,10,1
88,7,7,14,0,,10,1
88,7,7,15,0,,10,1
88,7,7,16,0,,10,1
88,7,7,17,0,,10,1
88,7,7,18,0,,10,1
88,7,7,19,0,,10,1
88,7,8,1,1,1,1,0
88,7,8,2,1,1,1,0
88,7,8,3,1,1,1,0
88,7,8,4,1,1,1,0
88,7,8,5,1,2,2,0
88,7,8,6,1,2,2,0
88,7,8,7,1,2,2,0
88,7,8,8,1,3,3,0
88,7,8,9,1,3,3,0
88,7,8,10,0,,10,1
88,7,8,11,0,,10,1
88,7,8,12,0,,10,1
88,7,8,13,0,,10,1
88,7,8,14,0,,10,1
88,7,8,15,0,,10,1
88,7,8,16,0,,10,1
88,7,8,17,0,,10,1
88,7,8,18,0,,10,1
88,7,8,19,0,,10,1
88,7,9,1,1,1,1,0
88,7,9,2,1,1,1,0
88,7,9,3,1,1,1,0
88,7,9,4,1,1,1,0
88,7,9,5,1,2,2,0
88,7,9,6,1,2,2,0
88,7,9,7,0,,10,1
88,7,9,8,0,,10,1
88,7,9,9,0,,10,1
88,7,9,10,0,,10,1
88,7,9,11,0,,10,1
88,7,9,12,0,,10,1
88,7,9,13,0,,10,1
88,7,9,14,0,,10,1
88,7,9,15,0,,10,1
88,7,9,16,0,,10,1
88,7,9,17,0,,10,1
88,7,9,18,0,,10,1
88,7,9,19,0,,10,1
88,8,0,1,1,1,1,0
88,8,0,2,1,1,1,0
88,8,0,3,1,1,1,0
88,8,0,4,1,1,1,0
88,8,0,5,1,1,1,0
88,8,0,6,1,2,2,0
88,8,0,7,1,2,2,0
88,8,0,8,1,2,2,0
88,8,0,9,1,2,2,0
88,8,0,10,1,3,3,0
88,8,0,11,1,3,3,0
88,8,0,12,1,3,3,0
88,8,0,13,1,4,4,0
88,8,0,14,1,5,5,0
88,8,0,15,1,6,6,0
88,8,0,16,1,6,6,0
88,8,0,17,1,6,6,0
88,8,0,18,1,7,7,0
88,8,0,19,0,,10,1
88,8,1,1,1,1,1,0
88,8,1,2,1,1,1,0
88,8,1,3,1,1,1,0
88,8,1,4,1,1,1,0
88,8,1,5,1,2,2,0
88,8,1,6,1,2,2,0
88,8,1,7,1,2,2,0
88,8,1,8,1,2,2,0
88,8,1,9,1,3,3,0
88,8,1,10,1,3,3,0
88,8,1,11,1,3,3,0
88,8,1,12,1,3,3,0
88,8,1,13,1,4,4,0
88,8,1,14,1,4,4,0
88,8,1,15,1,5,5,0
88,8,1,16,1,6,6,0
88,8,1,17,1,7,7,0
88,8,1,18,1,7,7,0
88,8,1,19,0,,10,1
88,8,3,1,1,1,1,0
88,8,3,2,1,1,1,0
88,8,3,3,1,1,1,0
88,8,3,4,1,1,1,0
88,8,3,5,1,1,1,0
88,8,3,6,1,1,1,0
88,8,3,7,1,2,2,0
88,8,3,8,1,2,2,0
88,8,3,9,1,2,2,0
88,8,3,10,1,2,2,0
88,8,3,11,1,2,2,0
88,8,3,12,1,3,3,0
88,8,3,13,1,3,3,0
88,8,3,14,1,3,3,0
88,8,3,15,1,3,3,0
88,8,3,16,1,4,4,0
88,8,3,17,1,5,5,0
88,8,3,18,1,6,6,0
88,8,3,19,0,,10,1
88,8,4,1,1,1,1,0
88,8,4,2,1,1,1,0
88,8,4,3,1,1,1,0
88,8,4,4,1,1,1,0
88,8,4,5,1,1,1,0
88,8,4,6,1,1,1,0
88,8,4,7,1,2,2,0
88,8,4,8,1,2,2,0
88,8,4,9,1,2,2,0
88,8,4,10,1,2,2,0
88,8,4,11,1,2,2,0
88,8,4,12,1,3,3,0
88,8,4,13,1,3,3,0
88,8,4,14,1,3,3,0
88,8,4,15,1,4,4,0
88,8,4,16,1,4,4,0
88,8,4,17,1,5,5,0
88,8,4,18,1,6,6,0
88,8,4,19,0,,10,1
88,8,5,1,1,1,1,0
88,8,5,2,1,1,1,0
88,8,5,3,1,1,1,0
88,8,5,4,1,1,1,0
88,8,5,5,1,1,1,0
88,8,5,6,1,1,1,0
88,8,5,7,1,2,2,0
88,8,5,8,1,2,2,0
88,8,5,9,1,2,2,0
88,8,5,10,1,2,2,0
88,8,5,11,1,2,2,0
88,8,5,12,1,3,3,0
88,8,5,13,1,3,3,0
88,8,5,14,1,4,4,0
88,8,5,15,1,4,4,0
88,8,5,16,1,5,5,0
88,8,5,17,1,5,5,0
88,8,5,18,1,6,6,0
88,8,5,19,0,,10,1
88,8,6,1,1,1,1,0
88,8,6,2,1,1,1,0
88,8,6,3,1,1,1,0
88,8,6,4,1,1,1,0
88,8,6,5,1,1,1,0
88,8,6,6,1,1,1,0
88,8,6,7,1,2,2,0
88,8,6,8,1,2,2,0
88,8,6,9,1,2,2,0
88,8,6,10,1,2,2,0
88,8,6,11,1,3,3,0
88,8,6,12,1,3,3,0
88,8,6,13,1,4,4,0
88,8,6,14,1,4,4,0
88,8,6,15,1,5,5,0
88,8,6,16,1,5,5,0
88,8,6,17,1,6,6,0
88,8,6,18,1,6,6,0
88,8,6,19,0,,10,1
88,8,8,1,1,1,1,0
88,8,8,2,1,1,1,0
88,8,8,3,1,1,1,0
88,8,8,4,1,1,1,0
88,8,8,5,1,2,2,0
88,8,8,6,1,2,2,0
88,8,8,7,0,,10,1
88,8,8,8,0,,10,1
88,8,8,9,0,,10,1
88,8,8,10,0,,10,1
88,8,8,11,0,,10,1
88,8,8,12,0,,10,1
88,8,8,13,0,,10,1
88,8,8,14,0,,10,1
88,8,8,15,0,,10,1
88,8,8,16,0,,10,1
88,8,8,17,0,,10,1
88,8,8,18,0,,10,1
88,8,8,19,0,,10,1
88,8,9,1,1,1,1,0
88,8,9,2,1,1,1,0
88,8,9,3,1,1,1,0
88,8,9,4,0,,10,1
88,8,9,5,0,,10,1
88,8,9,6,0,,10,1
88,8,9,7,0,,10,1
88,8,9,8,0,,10,1
88,8,9,9,0,,10,1
88,8,9,10,0,,10,1
88,8,9,11,0,,10,1
88,8,9,12,0,,10,1
88,8,9,13,0,,10,1
88,8,9,14,0,,10,1
88,8,9,15,0,,10,1
88,8,9,16,0,,10,1
88,8,9,17,0,,10,1
88,8,9,18,0,,10,1
88,8,9,19,0,,10,1
88,9,0,1,1,1,1,0
88,9,0,2,1,1,1,0
88,9,0,3,1,1,1,0
88,9,0,4,1,1,1,0
88,9,0,5,1,2,2,0
88,9,0,6,1,2,2,0
88,9,0,7,1,2,2,0
88,9,0,8,1,2,2,0
88,9,0,9,1,3,3,0
88,9,0,10,1,3,3,0
88,9,0,11,1,3,3,0
88,9,0,12,1,3,3,0
88,9,0,13,1,4,4,0
88,9,0,14,1,5,5,0
88,9,0,15,1,6,6,0
88,9,0,16,1,7,7,0
88,9,0,17,1,7,7,0
88,9,0,18,1,7,7,0
88,9,0,19,0,,10,1
88,9,4,1,1,1,1,0
88,9,4,2,1,1,1,0
88,9,4,3,1,1,1,0
88,9,4,4,1,1,1,0
88,9,4,5,1,1,1,0
88,9,4,6,1,2,2,0
88,9,4,7,1,2,2,0
88,9,4,8,1,2,2,0
88,9,4,9,1,2,2,0
88,9,4,10,1,2,2,0
88,9,4,11,1,3,3,0
88,9,4,12,1,3,3,0
88,9,4,13,1,3,3,0
88,9,4,14,1,3,3,0
88,9,4,15,1,3,3,0
88,9,4,16,1,4,4,0
88,9,4,17,1,4,4,0
88,9,4,18,1,5,5,0
88,9,4,19,0,,10,1
88,9,5,1,1,1,1,0
88,9,5,2,1,1,1,0
88,9,5,3,1,1,1,0
88,9,5,4,1,1,1,0
88,9,5,5,1,1,1,0
88,9,5,6,1,2,2,0
88,9,5,7,1,2,2,0
88,9,5,8,1,2,2,0
88,9,5,9,1,2,2,0
88,9,5,10,1,2,2,0
88,9,5,11,1,3,3,0
88,9,5,12,1,3,3,0
88,9,5,13,1,3,3,0
88,9,5,14,1,3,3,0
88,9,5,15,1,4,4,0
88,9,5,16,1,4,4,0
88,9,5,17,1,5,5,0
88,9,5,18,1,5,5,0
88,9,5,19,0,,10,1
88,9,6,1,1,1,1,0
88,9,6,2,1,1,1,0
88,9,6,3,1,1,1,0
88,9,6,4,1,1,1,0
88,9,6,5,1,1,1,0
88,9,6,6,1,2,2,0
88,9,6,7,1,2,2,0
88,9,6,8,1,2,2,0
88,9,6,9,1,2,2,0
88,9,6,10,1,2,2,0
88,9,6,11,1,3,3,0
88,9,6,12,1,3,3,0
88,9,6,13,1,3,3,0
88,9,6,14,1,4,4,0
88,9,6,15,1,4,4,0
88,9,6,16,1,5,5,0
88,9,6,17,1,5,5,0
88,9,6,18,1,6,6,0
88,9,6,19,0,,10,1
88,9,8,1,1,1,1,0
88,9,8,2,1,1,1,0
88,9,8,3,1,1,1,0
88,9,8,4,0,,10,1
88,9,8,5,0,,10,1
88,9,8,6,0,,10,1
88,9,8,7,0,,10,1
88,9,8,8,0,,10,1
88,9,8,9,0,,10,1
88,9,8,10,0,,10,1
88,9,8,11,0,,10,1
88,9,8,12,0,,10,1
88,9,8,13,0,,10,1
88,9,8,14,0,,10,1
88,9,8,15,0,,10,1
88,9,8,16,0,,10,1
88,9,8,17,0,,10,1
88,9,8,18,0,,10,1
88,9,8,19,0,,10,1
89,0,0,1,1,1,1,0
89,0,0,2,1,1,1,0
89,0,0,3,1,1,1,0
89,0,0,4,1,1,1,0
89,0,0,5,1,2,2,0
89,0,0,6,1,2,2,0
89,0,0,7,1,2,2,0
89,0,0,8,1,2,2,0
89,0,0,9,1,3,3,0
89,0,0,10,1,3,3,0
89,0,0,11,1,3,3,0
89,0,0,12,1,3,3,0
89,0,0,13,1,4,4,0
89,0,0,14,1,5,5,0
89,0,0,15,1,6,6,0
89,0,0,16,1,7,7,0
89,0,0,17,1,8,8,0
89,0,0,18,1,8,8,0
89,0,0,19,0,,10,1
89,0,3,1,1,1,1,0
89,0,3,2,1,1,1,0
89,0,3,3,1,1,1,0
89,0,3,4,1,1,1,0
89,0,3,5,1,1,1,0
89,0,3,6,1,2,2,0
89,0,3,7,1,2,2,0
89,0,3,8,1,2,2,0
89,0,3,9,1,2,2,0
89,0,3,10,1,2,2,0
89,0,3,11,1,3,3,0
89,0,3,12,1,3,3,0
89,0,3,13,1,4,4,0
89,0,3,14,1,4,4,0
89,0,3,15,1,4,4,0
89,0,3,16,1,5,5,0
89,0,3,17,1,5,5,0
89,0,3,18,1,5,5,0
89,0,3,19,0,,10,1
89,0,4,1,1,1,1,0
89,0,4,2,1,1,1,0
89,0,4,3,1,1,1,0
89,0,4,4,1,1,1,0
89,0,4,5,1,1,1,0
89,0,4,6,1,2,2,0
89,0,4,7,1,2,2,0
89,0,4,8,1,2,2,0
89,0,4,9,1,2,2,0
89,0,4,10,1,3,3,0
89,0,4,11,1,3,3,0
89,0,4,12,1,3,3,0
89,0,4,13,1,3,3,0
89,0,4,14,1,4,4,0
89,0,4,15,1,4,4,0
89,0,4,16,1,4,4,0
89,0,4,17,1,4,4,0
89,0,4,18,1,5,5,0
89,0,4,19,0,,10,1
89,0,5,1,1,1,1,0
89,0,5,2,1,1,1,0
89,0,5,3,1,1,1,0
89,0,5,4,1,1,1,0
89,0,5,5,1,1,1,0
89,0,5,6,1,2,2,0
89,0,5,7,1,2,2,0
89,0,5,8,1,2,2,0
89,0,5,9,1,2,2,0
89,0,5,10,1,2,2,0
89,0,5,11,1,3,3,0
89,0,5,12,1,3,3,0
89,0,5,13,1,3,3,0
89,0,5,14,1,3,3,0
89,0,5,15,1,4,4,0
89,0,5,16,1,4,4,0
89,0,5,17,1,4,4,0
89,0,5,18,1,5,5,0
89,0,5,19,0,,10,1
89,0,6,1,1,1,1,0
89,0,6,2,1,1,1,0
89,0,6,3,1,1,1,0
89,0,6,4,1,1,1,0
89,0,6,5,1,1,1,0
89,0,6,6,1,2,2,0
89,0,6,7,1,2,2,0
89,0,6,8,1,2,2,0
89,0,6,9,1,2,2,0
89,0,6,10,1,2,2,0
89,0,6,11,1,3,3,0
89,0,6,12,1,3,3,0
89,0,6,13,1,3,3,0
89,0,6,14,1,3,3,0
89,0,6,15,1,3,3,0
89,0,6,16,1,4,4,0
89,0,6,17,1,5,5,0
89,0,6,18,1,6,6,0
89,0,6,19,0,,10,1
89,0,7,1,1,1,1,0
