model,threshold,total_starts,actual_update_min,actual_update_q1,actual_update_median,actual_update_mean,actual_update_q3,actual_update_max,actual_update_stddev,interval_trigger_count,fallback_count,interval_trigger_fraction,fallback_fraction
61,8,71,2,2.0,2.0,2.3661971830985915,2.0,10,1.6119224513877333,68,3,0.9577464788732394,0.04225352112676056
61,9,71,2,2.0,2.0,2.5492957746478875,2.5,10,1.6167149129331542,68,3,0.9577464788732394,0.04225352112676056
61,10,71,2,2.0,3.0,3.0422535211267605,3.0,10,1.9747463357749564,66,5,0.9295774647887324,0.07042253521126761
61,11,71,2,2.5,3.0,3.2816901408450705,3.0,10,1.914975074978816,66,5,0.9295774647887324,0.07042253521126761
61,12,71,2,3.0,3.0,3.591549295774648,4.0,10,1.8429726812701144,66,5,0.9295774647887324,0.07042253521126761
61,13,71,3,3.0,4.0,4.253521126760563,4.0,10,2.101095018727776,63,8,0.8873239436619719,0.11267605633802817
61,14,71,3,4.0,4.0,4.633802816901408,5.0,10,2.0087094632120643,63,8,0.8873239436619719,0.11267605633802817
61,15,71,3,4.0,5.0,5.154929577464789,5.0,10,2.0045573943275716,62,9,0.8732394366197183,0.1267605633802817
61,16,71,3,5.0,5.0,5.957746478873239,6.5,10,2.105904641303174,58,13,0.8169014084507042,0.18309859154929578
61,17,71,4,5.0,6.0,6.563380281690141,7.5,10,1.9910531884025118,56,15,0.7887323943661971,0.2112676056338028
61,18,71,4,6.0,7.0,7.225352112676056,9.5,10,1.8628857146577238,53,18,0.7464788732394366,0.2535211267605634
61,19,71,10,10.0,10.0,10.0,10.0,10,0.0,0,71,0.0,1.0
62,1,73,1,1.0,1.0,1.0,1.0,1,0.0,73,0,1.0,0.0
62,2,73,1,1.0,1.0,1.0,1.0,1,0.0,73,0,1.0,0.0
62,3,73,1,1.0,1.0,1.0,1.0,1,0.0,73,0,1.0,0.0
62,4,73,1,1.0,1.0,1.273972602739726,1.0,10,1.4736059023408443,71,2,0.9726027397260274,0.0273972602739726
62,5,73,1,1.0,1.0,1.4657534246575343,1.0,10,1.4904462123147348,71,2,0.9726027397260274,0.0273972602739726
62,6,73,1,1.0,2.0,1.7671232876712328,2.0,10,1.4667132947204573,71,2,0.9726027397260274,0.0273972602739726
62,7,73,2,2.0,2.0,2.5616438356164384,2.0,10,2.0203505824204515,68,5,0.9315068493150684,0.0684931506849315
62,8,73,2,2.0,2.0,2.6301369863013697,2.0,10,2.0170971228854007,68,5,0.9315068493150684,0.0684931506849315
62,9,73,2,2.0,2.0,2.7945205479452055,3.0,10,1.999718501488202,68,5,0.9315068493150684,0.0684931506849315
62,10,73,2,2.0,2.0,3.0684931506849313,3.0,10,2.141109475061857,67,6,0.9178082191780822,0.0821917808219178
62,11,73,2,2.0,3.0,3.3972602739726026,3.0,10,2.0656335127436782,67,6,0.9178082191780822,0.0821917808219178
62,12,73,2,3.0,3.0,3.684931506849315,4.0,10,1.9645956210408284,67,6,0.9178082191780822,0.0821917808219178
62,13,73,3,3.0,3.0,4.191780821917808,4.0,10,2.11101179562693,65,8,0.8904109589041096,0.1095890410958904
62,14,73,3,3.0,4.0,4.52054794520548,5.0,10,2.034696228151009,65,8,0.8904109589041096,0.1095890410958904
62,15,73,3,4.0,4.0,4.8493150684931505,5.0,10,1.956172057849188,65,8,0.8904109589041096,0.1095890410958904
62,16,73,3,4.0,5.0,5.397260273972603,6.0,10,2.0050602151815875,63,10,0.863013698630137,0.136986301369863
62,17,73,4,5.0,5.0,5.876712328767123,6.0,10,1.8501773737956952,63,10,0.863013698630137,0.136986301369863
62,18,73,4,5.0,6.0,6.4520547945205475,7.0,10,1.7983332914492094,61,12,0.8356164383561644,0.1643835616438356
62,19,73,10,10.0,10.0,10.0,10.0,10,0.0,0,73,0.0,1.0
63,1,71,1,1.0,1.0,1.0,1.0,1,0.0,71,0,1.0,0.0
63,2,71,1,1.0,1.0,1.0,1.0,1,0.0,71,0,1.0,0.0
63,3,71,1,1.0,1.0,1.0,1.0,1,0.0,71,0,1.0,0.0
63,4,71,1,1.0,1.0,1.2816901408450705,1.0,10,1.493489142739331,69,2,0.971830985915493,0.028169014084507043
63,5,71,1,1.0,1.0,1.5492957746478873,2.0,10,1.5085552494643248,69,2,0.971830985915493,0.028169014084507043
63,6,71,1,1.0,2.0,1.8873239436619718,2.0,10,1.4588177325322873,69,2,0.971830985915493,0.028169014084507043
63,7,71,2,2.0,2.0,2.591549295774648,2.0,10,2.0457958593843504,66,5,0.9295774647887324,0.07042253521126761
63,8,71,2,2.0,2.0,2.7183098591549295,2.0,10,2.0361735626480226,66,5,0.9295774647887324,0.07042253521126761
63,9,71,2,2.0,2.0,2.915492957746479,3.0,10,2.005250002841059,66,5,0.9295774647887324,0.07042253521126761
63,10,71,2,2.0,3.0,3.563380281690141,3.0,10,2.510442384931766,62,9,0.8732394366197183,0.1267605633802817
63,11,71,2,3.0,3.0,3.8309859154929575,4.0,10,2.4320970809302067,62,9,0.8732394366197183,0.1267605633802817
63,12,71,2,3.0,3.0,4.028169014084507,4.0,10,2.355525903337383,62,9,0.8732394366197183,0.1267605633802817
63,13,71,3,3.0,4.0,4.71830985915493,4.0,10,2.444788067035607,59,12,0.8309859154929577,0.16901408450704225
63,14,71,3,4.0,4.0,5.070422535211268,5.0,10,2.333611984003881,59,12,0.8309859154929577,0.16901408450704225
63,15,71,3,4.0,5.0,5.52112676056338,6.0,10,2.2942620092374697,58,13,0.8169014084507042,0.18309859154929578
63,16,71,3,4.5,5.0,6.098591549295775,7.0,10,2.3566204590679423,55,16,0.7746478873239436,0.22535211267605634
63,17,71,3,5.0,6.0,6.732394366197183,10.0,10,2.300996394576833,52,19,0.7323943661971831,0.2676056338028169
63,18,71,4,6.0,7.0,7.338028169014085,10.0,10,2.1489837884800735,49,22,0.6901408450704225,0.30985915492957744
63,19,71,10,10.0,10.0,10.0,10.0,10,0.0,0,71,0.0,1.0
64,1,63,1,1.0,1.0,1.0,1.0,1,0.0,63,0,1.0,0.0
64,2,63,1,1.0,1.0,1.0,1.0,1,0.0,63,0,1.0,0.0
64,3,63,1,1.0,1.0,1.0,1.0,1,0.0,63,0,1.0,0.0
64,4,63,1,1.0,1.0,1.2857142857142858,1.0,10,1.577908716741037,61,2,0.9682539682539683,0.031746031746031744
64,5,63,1,1.0,1.0,1.5396825396825398,2.0,10,1.5918981065880535,61,2,0.9682539682539683,0.031746031746031744
64,6,63,1,1.0,2.0,1.9682539682539681,2.0,10,1.5219896540149993,61,2,0.9682539682539683,0.031746031746031744
64,7,63,2,2.0,2.0,2.634920634920635,2.0,10,2.162461760752559,58,5,0.9206349206349206,0.07936507936507936
64,8,63,2,2.0,2.0,2.7301587301587302,2.0,10,2.1544074367157586,58,5,0.9206349206349206,0.07936507936507936
64,9,63,2,2.0,2.0,2.984126984126984,3.0,10,2.1118867175311644,58,5,0.9206349206349206,0.07936507936507936
64,10,63,2,2.0,3.0,3.6666666666666665,3.0,10,2.6246692913372707,54,9,0.8571428571428571,0.14285714285714285
64,11,63,2,3.0,3.0,3.9047619047619047,3.0,10,2.543053318632131,54,9,0.8571428571428571,0.14285714285714285
64,12,63,2,3.0,3.0,4.142857142857143,4.0,10,2.4485638347014174,54,9,0.8571428571428571,0.14285714285714285
64,13,63,3,3.0,4.0,4.746031746031746,4.0,10,2.5879344829189703,51,12,0.8095238095238095,0.19047619047619047
64,14,63,3,4.0,4.0,5.095238095238095,5.0,10,2.4541140431857382,51,12,0.8095238095238095,0.19047619047619047
64,15,63,3,4.0,5.0,5.523809523809524,6.0,10,2.422494731805125,50,13,0.7936507936507936,0.20634920634920634
64,16,63,3,5.0,5.0,6.111111111111111,7.0,10,2.3238659026901844,48,15,0.7619047619047619,0.23809523809523808
64,17,63,4,5.0,6.0,6.619047619047619,9.0,10,2.1633936555429614,47,16,0.746031746031746,0.25396825396825395
64,18,63,4,6.0,6.0,7.063492063492063,9.5,10,1.9588870817745878,47,16,0.746031746031746,0.25396825396825395
64,19,63,10,10.0,10.0,10.0,10.0,10,0.0,0,63,0.0,1.0
65,1,76,1,1.0,1.0,1.0,1.0,1,0.0,76,0,1.0,0.0
65,2,76,1,1.0,1.0,1.0,1.0,1,0.0,76,0,1.0,0.0
65,3,76,1,1.0,1.0,1.0,1.0,1,0.0,76,0,1.0,0.0
65,4,76,1,1.0,1.0,1.25,1.0,10,1.4429957872791117,74,2,0.9736842105263158,0.02631578947368421
65,5,76,1,1.0,1.0,1.4210526315789473,1.0,10,1.4623625252052428,74,2,0.9736842105263158,0.02631578947368421
65,6,76,1,1.0,2.0,1.7236842105263157,2.0,10,1.4473086112044253,74,2,0.9736842105263158,0.02631578947368421
65,7,76,2,2.0,2.0,2.539473684210526,2.0,10,1.98309161527415,71,5,0.9342105263157895,0.06578947368421052
65,8,76,2,2.0,2.0,2.6052631578947367,2.0,10,1.9806893229140752,71,5,0.9342105263157895,0.06578947368421052
65,9,76,2,2.0,2.0,2.736842105263158,3.0,10,1.9692933614599692,71,5,0.9342105263157895,0.06578947368421052
65,10,76,2,2.0,2.0,3.1710526315789473,3.0,10,2.3862994798969037,68,8,0.8947368421052632,0.10526315789473684
65,11,76,2,2.0,3.0,3.4210526315789473,3.0,10,2.3354429191930306,68,8,0.8947368421052632,0.10526315789473684
65,12,76,2,3.0,3.0,3.6447368421052633,3.0,10,2.257758246395963,68,8,0.8947368421052632,0.10526315789473684
65,13,76,3,3.0,3.0,4.434210526315789,4.0,10,2.5615349341433085,63,13,0.8289473684210527,0.17105263157894737
65,14,76,3,3.0,4.0,4.657894736842105,5.0,10,2.505534041082845,63,13,0.8289473684210527,0.17105263157894737
65,15,76,3,3.0,4.0,4.973684210526316,5.0,10,2.5234358584786647,62,14,0.8157894736842105,0.18421052631578946
65,16,76,3,4.0,4.0,5.421052631578948,6.0,10,2.5301505982572454,60,16,0.7894736842105263,0.21052631578947367
65,17,76,3,4.0,5.0,5.7894736842105265,7.0,10,2.520003077868234,58,18,0.7631578947368421,0.23684210526315788
65,18,76,4,4.0,5.0,6.223684210526316,8.5,10,2.342955197645005,57,19,0.75,0.25
65,19,76,10,10.0,10.0,10.0,10.0,10,0.0,0,76,0.0,1.0
66,1,81,1,1.0,1.0,1.0,1.0,1,0.0,81,0,1.0,0.0
66,2,81,1,1.0,1.0,1.0,1.0,1,0.0,81,0,1.0,0.0
66,3,81,1,1.0,1.0,1.0,1.0,1,0.0,81,0,1.0,0.0
66,4,81,1,1.0,1.0,1.2592592592592593,1.0,10,1.4035033571478828,79,2,0.9753086419753086,0.024691358024691357
66,5,81,1,1.0,1.0,1.5432098765432098,2.0,10,1.4233448929710952,79,2,0.9753086419753086,0.024691358024691357
66,6,81,1,1.0,2.0,1.9135802469135803,2.0,10,1.3626184928807767,79,2,0.9753086419753086,0.024691358024691357
66,7,81,2,2.0,2.0,2.419753086419753,2.0,10,1.734644785431956,77,4,0.9506172839506173,0.04938271604938271
66,8,81,2,2.0,2.0,2.54320987654321,2.0,10,1.7359622707117088,77,4,0.9506172839506173,0.04938271604938271
66,9,81,2,2.0,2.0,2.765432098765432,3.0,10,1.716093791058755,77,4,0.9506172839506173,0.04938271604938271
66,10,81,2,2.0,3.0,3.308641975308642,3.0,10,2.123600339678471,74,7,0.9135802469135802,0.08641975308641975
66,11,81,2,3.0,3.0,3.580246913580247,3.0,10,2.0539885770948563,74,7,0.9135802469135802,0.08641975308641975
66,12,81,2,3.0,3.0,3.7901234567901234,4.0,10,2.004415184454558,74,7,0.9135802469135802,0.08641975308641975
66,13,81,3,3.0,4.0,4.518518518518518,4.0,10,2.2339198296296625,70,11,0.8641975308641975,0.13580246913580246
66,14,81,3,4.0,4.0,4.962962962962963,5.0,10,2.1166269721821553,70,11,0.8641975308641975,0.13580246913580246
66,15,81,3,4.0,5.0,5.493827160493828,6.0,10,2.0734861012560013,69,12,0.8518518518518519,0.14814814814814814
66,16,81,3,5.0,6.0,6.209876543209877,7.0,10,2.0591023417727987,66,15,0.8148148148148148,0.18518518518518517
66,17,81,3,6.0,6.0,6.851851851851852,8.0,10,1.9506954195946211,64,17,0.7901234567901234,0.20987654320987653
66,18,81,4,6.0,7.0,7.506172839506172,9.0,10,1.8198050145864968,61,20,0.7530864197530864,0.24691358024691357
66,19,81,10,10.0,10.0,10.0,10.0,10,0.0,0,81,0.0,1.0
67,1,64,1,1.0,1.0,1.0,1.0,1,0.0,64,0,1.0,0.0
67,2,64,1,1.0,1.0,1.0,1.0,1,0.0,64,0,1.0,0.0
67,3,64,1,1.0,1.0,1.0,1.0,1,0.0,64,0,1.0,0.0
67,4,64,1,1.0,1.0,1.15625,1.0,10,1.121086944665756,63,1,0.984375,0.015625
67,5,64,1,1.0,1.0,1.25,1.0,10,1.14564392373896,63,1,0.984375,0.015625
67,6,64,1,1.0,1.0,1.59375,2.0,10,1.1688502630790651,63,1,0.984375,0.015625
67,7,64,2,2.0,2.0,2.25,2.0,10,1.3919410907075054,62,2,0.96875,0.03125
67,8,64,2,2.0,2.0,2.28125,2.0,10,1.3971930566317599,62,2,0.96875,0.03125
67,9,64,2,2.0,2.0,2.359375,2.0,10,1.407204537149806,62,2,0.96875,0.03125
67,10,64,2,2.0,2.0,2.640625,3.0,10,1.6897409888426687,61,3,0.953125,0.046875
67,11,64,2,2.0,3.0,2.921875,3.0,10,1.6517480087395293,61,3,0.953125,0.046875
67,12,64,2,3.0,3.0,3.1875,3.0,10,1.589762167747113,61,3,0.953125,0.046875
67,13,64,3,3.0,3.0,3.640625,4.0,10,1.6897409888426687,60,4,0.9375,0.0625
67,14,64,3,3.0,3.0,3.90625,4.0,10,1.7021929789245402,60,4,0.9375,0.0625
67,15,64,3,3.0,4.0,4.25,4.25,10,1.8708286933869707,59,5,0.921875,0.078125
67,16,64,3,4.0,4.0,4.828125,5.0,10,2.0275808206764534,57,7,0.890625,0.109375
67,17,64,3,4.0,4.0,5.265625,6.0,10,2.0558011478192633,56,8,0.875,0.125
67,18,64,4,4.0,5.0,5.796875,7.0,10,2.0091951708022293,55,9,0.859375,0.140625
67,19,64,10,10.0,10.0,10.0,10.0,10,0.0,0,64,0.0,1.0
68,1,70,1,1.0,1.0,1.0,1.0,1,0.0,70,0,1.0,0.0
68,2,70,1,1.0,1.0,1.0,1.0,1,0.0,70,0,1.0,0.0
68,3,70,1,1.0,1.0,1.0,1.0,1,0.0,70,0,1.0,0.0
68,4,70,1,1.0,1.0,1.1428571428571428,1.0,10,1.0728561917439194,69,1,0.9857142857142858,0.014285714285714285
68,5,70,1,1.0,1.0,1.2857142857142858,1.0,10,1.1102490987271685,69,1,0.9857142857142858,0.014285714285714285
68,6,70,1,1.0,1.0,1.5857142857142856,2.0,10,1.1274859155643224,69,1,0.9857142857142858,0.014285714285714285
68,7,70,2,2.0,2.0,2.357142857142857,2.0,10,1.6216016270140745,67,3,0.9571428571428572,0.04285714285714286
68,8,70,2,2.0,2.0,2.4,2.0,10,1.624807680927192,67,3,0.9571428571428572,0.04285714285714286
68,9,70,2,2.0,2.0,2.5142857142857142,2.0,10,1.6278193752278989,67,3,0.9571428571428572,0.04285714285714286
68,10,70,2,2.0,2.0,2.7714285714285714,3.0,10,1.837478307521546,66,4,0.9428571428571428,0.05714285714285714
68,11,70,2,2.0,3.0,3.0428571428571427,3.0,10,1.8082012710798248,66,4,0.9428571428571428,0.05714285714285714
68,12,70,2,3.0,3.0,3.342857142857143,3.0,10,1.739340714882791,66,4,0.9428571428571428,0.05714285714285714
68,13,70,3,3.0,3.0,3.742857142857143,4.0,10,1.7863427465532098,65,5,0.9285714285714286,0.07142857142857142
68,14,70,3,3.0,3.0,3.9857142857142858,4.0,10,1.7767776381726004,65,5,0.9285714285714286,0.07142857142857142
68,15,70,3,3.0,4.0,4.228571428571429,5.0,10,1.782225162714365,65,5,0.9285714285714286,0.07142857142857142
68,16,70,3,4.0,4.0,4.757142857142857,5.0,10,1.9230609104513883,63,7,0.9,0.1
68,17,70,3,4.0,5.0,5.185714285714286,5.75,10,1.7751688623327975,63,7,0.9,0.1
68,18,70,4,5.0,5.0,5.7,6.0,10,1.8310808673723677,61,9,0.8714285714285714,0.12857142857142856
68,19,70,10,10.0,10.0,10.0,10.0,10,0.0,0,70,0.0,1.0
69,1,72,1,1.0,1.0,1.0,1.0,1,0.0,72,0,1.0,0.0
69,2,72,1,1.0,1.0,1.0,1.0,1,0.0,72,0,1.0,0.0
69,3,72,1,1.0,1.0,1.0,1.0,1,0.0,72,0,1.0,0.0
69,4,72,1,1.0,1.0,1.2638888888888888,1.0,10,1.481300625534829,70,2,0.9722222222222222,0.027777777777777776
69,5,72,1,1.0,1.0,1.4444444444444444,1.0,10,1.4989708403591158,70,2,0.9722222222222222,0.027777777777777776
69,6,72,1,1.0,1.5,1.7222222222222223,2.0,10,1.4834477692020767,70,2,0.9722222222222222,0.027777777777777776
69,7,72,2,2.0,2.0,2.4444444444444446,2.0,10,1.8324913891634047,68,4,0.9444444444444444,0.05555555555555555
69,8,72,2,2.0,2.0,2.5,2.0,10,1.8333333333333333,68,4,0.9444444444444444,0.05555555555555555
69,9,72,2,2.0,2.0,2.611111111111111,2.0,10,1.8299632324445116,68,4,0.9444444444444444,0.05555555555555555
69,10,72,2,2.0,2.0,3.0416666666666665,3.0,10,2.32401412789739,65,7,0.9027777777777778,0.09722222222222222
69,11,72,2,2.0,3.0,3.2777777777777777,3.0,10,2.2682728513992894,65,7,0.9027777777777778,0.09722222222222222
69,12,72,2,2.0,3.0,3.486111111111111,3.0,10,2.204749012898417,65,7,0.9027777777777778,0.09722222222222222
69,13,72,3,3.0,3.0,4.097222222222222,4.0,10,2.2678901246056764,63,9,0.875,0.125
69,14,72,3,3.0,3.0,4.319444444444445,4.0,10,2.241195048833006,63,9,0.875,0.125
69,15,72,3,3.0,4.0,4.652777777777778,5.0,10,2.2983068781546208,62,10,0.8611111111111112,0.1388888888888889
69,16,72,3,4.0,4.0,5.180555555555555,5.25,10,2.358945084901352,60,12,0.8333333333333334,0.16666666666666666
69,17,72,3,4.0,5.0,5.638888888888889,6.25,10,2.382258239777471,58,14,0.8055555555555556,0.19444444444444445
69,18,72,4,4.0,5.0,6.180555555555555,7.25,10,2.2811205146745612,56,16,0.7777777777777778,0.2222222222222222
69,19,72,10,10.0,10.0,10.0,10.0,10,0.0,0,72,0.0,1.0
70,1,78,1,1.0,1.0,1.0,1.0,1,0.0,78,0,1.0,0.0
70,2,78,1,1.0,1.0,1.0,1.0,1,0.0,78,0,1.0,0.0
70,3,78,1,1.0,1.0,1.0,1.0,1,0.0,78,0,1.0,0.0
70,4,78,1,1.0,1.0,1.1282051282051282,1.0,10,1.0172735602501217,77,1,0.9871794871794872,0.01282051282051282
70,5,78,1,1.0,1.0,1.2435897435897436,1.0,10,1.0522978207164309,77,1,0.9871794871794872,0.01282051282051282
70,6,78,1,1.0,1.0,1.5897435897435896,2.0,10,1.079362316915343,77,1,0.9871794871794872,0.01282051282051282
70,7,78,2,2.0,2.0,2.3076923076923075,2.0,10,1.5384615384615385,75,3,0.9615384615384616,0.038461538461538464
70,8,78,2,2.0,2.0,2.3846153846153846,2.0,10,1.5461347109416754,75,3,0.9615384615384616,0.038461538461538464
70,9,78,2,2.0,2.0,2.5128205128205128,2.0,10,1.5503811751621512,75,3,0.9615384615384616,0.038461538461538464
70,10,78,2,2.0,2.0,2.8846153846153846,3.0,10,1.9214095335614292,73,5,0.9358974358974359,0.0641025641025641
70,11,78,2,2.0,3.0,3.2051282051282053,3.0,10,1.8629930038197657,73,5,0.9358974358974359,0.0641025641025641
70,12,78,2,3.0,3.0,3.423076923076923,3.0,10,1.8153139925419892,73,5,0.9358974358974359,0.0641025641025641
70,13,78,3,3.0,3.0,4.089743589743589,4.0,10,2.1790723587137233,69,9,0.8846153846153846,0.11538461538461539
70,14,78,3,3.0,4.0,4.358974358974359,4.0,10,2.130212213903961,69,9,0.8846153846153846,0.11538461538461539
70,15,78,3,3.25,4.0,4.653846153846154,5.0,10,2.0682392057566252,69,9,0.8846153846153846,0.11538461538461539
70,16,78,3,4.0,4.0,5.166666666666667,5.0,10,2.1268531386779563,67,11,0.8589743589743589,0.14102564102564102
70,17,78,3,4.0,5.0,5.615384615384615,6.0,10,2.020603928702107,67,11,0.8589743589743589,0.14102564102564102
70,18,78,4,5.0,6.0,6.1923076923076925,7.0,10,1.8882748354101933,66,12,0.8461538461538461,0.15384615384615385
70,19,78,10,10.0,10.0,10.0,10.0,10,0.0,0,78,0.0,1.0
71,1,72,1,1.0,1.0,1.0,1.0,1,0.0,72,0,1.0,0.0
71,2,72,1,1.0,1.0,1.0,1.0,1,0.0,72,0,1.0,0.0
71,3,72,1,1.0,1.0,1.0,1.0,1,0.0,72,0,1.0,0.0
71,4,72,1,1.0,1.0,1.2777777777777777,1.0,10,1.4834477692020764,70,2,0.9722222222222222,0.027777777777777776
71,5,72,1,1.0,1.0,1.4583333333333333,1.0,10,1.4994211846205483,70,2,0.9722222222222222,0.027777777777777776
71,6,72,1,1.0,2.0,1.7638888888888888,2.0,10,1.4766051111658078,70,2,0.9722222222222222,0.027777777777777776
71,7,72,2,2.0,2.0,2.3333333333333335,2.0,10,1.5986105077709065,69,3,0.9583333333333334,0.041666666666666664
71,8,72,2,2.0,2.0,2.388888888888889,2.0,10,1.603429965517979,69,3,0.9583333333333334,0.041666666666666664
71,9,72,2,2.0,2.0,2.5277777777777777,2.0,10,1.607035073791192,69,3,0.9583333333333334,0.041666666666666664
71,10,72,2,2.0,2.0,2.9583333333333335,3.0,10,1.9821249820443825,67,5,0.9305555555555556,0.06944444444444445
71,11,72,2,2.0,3.0,3.1944444444444446,3.0,10,1.933899980816606,67,5,0.9305555555555556,0.06944444444444445
71,12,72,2,3.0,3.0,3.4305555555555554,3.0,10,1.884338882656556,67,5,0.9305555555555556,0.06944444444444445
71,13,72,3,3.0,3.0,4.111111111111111,4.0,10,2.1314806770278754,64,8,0.8888888888888888,0.1111111111111111
71,14,72,3,3.0,4.0,4.430555555555555,4.0,10,2.073820875748761,64,8,0.8888888888888888,0.1111111111111111
71,15,72,3,3.75,4.0,4.791666666666667,5.0,10,2.127449568536624,63,9,0.875,0.125
71,16,72,3,4.0,5.0,5.388888888888889,6.0,10,2.2395160411940416,60,12,0.8333333333333334,0.16666666666666666
71,17,72,3,4.0,5.0,5.902777777777778,6.25,10,2.1158116529165074,59,13,0.8194444444444444,0.18055555555555555
71,18,72,4,5.0,6.0,6.444444444444445,7.0,10,1.9499920860871383,58,14,0.8055555555555556,0.19444444444444445
71,19,72,10,10.0,10.0,10.0,10.0,10,0.0,0,72,0.0,1.0
72,1,68,1,1.0,1.0,1.0,1.0,1,0.0,68,0,1.0,0.0
72,2,68,1,1.0,1.0,1.0,1.0,1,0.0,68,0,1.0,0.0
72,3,68,1,1.0,1.0,1.0,1.0,1,0.0,68,0,1.0,0.0
72,4,68,1,1.0,1.0,1.1323529411764706,1.0,10,1.0833555139242947,67,1,0.9852941176470589,0.014705882352941176
72,5,68,1,1.0,1.0,1.2941176470588236,1.0,10,1.125360380571117,67,1,0.9852941176470589,0.014705882352941176
72,6,68,1,1.0,2.0,1.6911764705882353,2.0,10,1.127951721708509,67,1,0.9852941176470589,0.014705882352941176
72,7,68,2,2.0,2.0,2.235294117647059,2.0,10,1.3516617991854185,66,2,0.9705882352941176,0.029411764705882353
72,8,68,2,2.0,2.0,2.2941176470588234,2.0,10,1.3618631650341442,66,2,0.9705882352941176,0.029411764705882353
72,9,68,2,2.0,2.0,2.485294117647059,3.0,10,1.3772590753208465,66,2,0.9705882352941176,0.029411764705882353
72,10,68,2,2.0,2.0,2.8970588235294117,3.0,10,1.8402342072997837,64,4,0.9411764705882353,0.058823529411764705
72,11,68,2,2.0,3.0,3.1911764705882355,3.0,10,1.808943085479803,64,4,0.9411764705882353,0.058823529411764705
72,12,68,2,3.0,3.0,3.4705882352941178,4.0,10,1.7444920736866962,64,4,0.9411764705882353,0.058823529411764705
72,13,68,3,3.0,3.0,4.073529411764706,4.0,10,2.0602411086097514,61,7,0.8970588235294118,0.10294117647058823
72,14,68,3,3.0,4.0,4.397058823529412,5.0,10,2.0229543471510767,61,7,0.8970588235294118,0.10294117647058823
72,15,68,3,3.0,4.0,4.838235294117647,5.0,10,2.083621664015405,60,8,0.8823529411764706,0.11764705882352941
72,16,68,3,4.0,5.0,5.367647058823529,6.0,10,2.0644356283662177,59,9,0.8676470588235294,0.1323529411764706
72,17,68,4,4.0,5.5,5.985294117647059,7.0,10,1.9814778134663824,58,10,0.8529411764705882,0.14705882352941177
72,18,68,4,5.0,6.0,6.661764705882353,8.0,10,1.9297233428475689,56,12,0.8235294117647058,0.17647058823529413
72,19,68,10,10.0,10.0,10.0,10.0,10,0.0,0,68,0.0,1.0
73,1,67,1,1.0,1.0,1.0,1.0,1,0.0,67,0,1.0,0.0
73,2,67,1,1.0,1.0,1.0,1.0,1,0.0,67,0,1.0,0.0
73,3,67,1,1.0,1.0,1.0,1.0,1,0.0,67,0,1.0,0.0
73,4,67,1,1.0,1.0,1.2985074626865671,1.0,10,1.5357911605261563,65,2,0.9701492537313433,0.029850746268656716
73,5,67,1,1.0,1.0,1.4029850746268657,1.0,10,1.5459113285043644,65,2,0.9701492537313433,0.029850746268656716
73,6,67,1,1.0,2.0,1.791044776119403,2.0,10,1.5213634245757621,65,2,0.9701492537313433,0.029850746268656716
73,7,67,2,2.0,2.0,2.373134328358209,2.0,10,1.6557076396290626,64,3,0.9552238805970149,0.04477611940298507
73,8,67,2,2.0,2.0,2.4477611940298507,2.0,10,1.6597390739866242,64,3,0.9552238805970149,0.04477611940298507
73,9,67,2,2.0,2.0,2.5671641791044775,2.5,10,1.6592021153591825,64,3,0.9552238805970149,0.04477611940298507
73,10,67,2,2.0,2.0,2.8805970149253732,3.0,10,1.865014809750342,63,4,0.9402985074626866,0.05970149253731343
73,11,67,2,2.0,3.0,3.2238805970149254,3.0,10,1.7940273673213991,63,4,0.9402985074626866,0.05970149253731343
73,12,67,2,3.0,3.0,3.417910447761194,3.0,10,1.7547313757198335,63,4,0.9402985074626866,0.05970149253731343
73,13,67,3,3.0,3.0,4.014925373134329,4.0,10,1.9431666516853041,61,6,0.9104477611940298,0.08955223880597014
73,14,67,3,3.0,4.0,4.3283582089552235,4.0,10,1.9035556651156296,61,6,0.9104477611940298,0.08955223880597014
73,15,67,3,4.0,4.0,4.6716417910447765,5.0,10,1.8798861485174672,61,6,0.9104477611940298,0.08955223880597014
73,16,67,3,4.0,5.0,5.164179104477612,5.5,10,1.9439689737510373,60,7,0.8955223880597015,0.1044776119402985
73,17,67,3,4.5,5.0,5.731343283582089,6.0,10,1.9667541982124337,59,8,0.8805970149253731,0.11940298507462686
73,18,67,4,5.0,6.0,6.388059701492537,7.0,10,1.9467172818722829,57,10,0.8507462686567164,0.14925373134328357
73,19,67,10,10.0,10.0,10.0,10.0,10,0.0,0,67,0.0,1.0
74,1,76,1,1.0,1.0,1.0,1.0,1,0.0,76,0,1.0,0.0
74,2,76,1,1.0,1.0,1.0,1.0,1,0.0,76,0,1.0,0.0
74,3,76,1,1.0,1.0,1.0,1.0,1,0.0,76,0,1.0,0.0
74,4,76,1,1.0,1.0,1.144736842105263,1.0,10,1.034966912367391,75,1,0.9868421052631579,0.013157894736842105
74,5,76,1,1.0,1.0,1.355263157894737,1.25,10,1.0846288155816384,75,1,0.9868421052631579,0.013157894736842105
74,6,76,1,1.0,2.0,1.6842105263157894,2.0,10,1.0786263964168,75,1,0.9868421052631579,0.013157894736842105
74,7,76,2,2.0,2.0,2.3421052631578947,2.0,10,1.5606394740192355,73,3,0.9605263157894737,0.039473684210526314
